"name","wikidata","commons","website","image","link_commons","link_de","link_en","link_fr","link_count","long","lat","timestamp"
"Roman Museum in Avenches","Q3330774","Musée romain d'Avenches","http://www.aventicum.org","http://commons.wikimedia.org/wiki/Special:FilePath/Mobilier%20fun%C3%A9raire%20-%20Mus%C3%A9e%20romain%20d%27Avenches.jpg","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9e_romain_d%27Avenches","https://fr.wikipedia.org/wiki/Mus%C3%A9e_romain_d%27Avenches",,,11,"7.043224","46.881135",2020-01-13 11:52:05
"Musée romain de Lausanne-Vidy","Q3330776","Vidy Roman Museum","http://www.lausanne.ch/mrv","http://commons.wikimedia.org/wiki/Special:FilePath/Broche%20IMG%204339.JPG","https://commons.wikimedia.org/wiki/Category:Vidy_Roman_Museum","https://de.wikipedia.org/wiki/R%C3%B6misches_Museum_Lausanne-Vidy","https://fr.wikipedia.org/wiki/Mus%C3%A9e_romain_de_Lausanne-Vidy",,0,"6.59879","46.51891",2020-01-13 11:52:05
"Musée romain de Vallon","Q3330778",,"http://www.museevallon.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Vallon%20eglise%20musee%20romain.jpg","https://fr.wikipedia.org/wiki/Mus%C3%A9e_romain_de_Vallon",,,,1,"6.9563","46.8766",2020-01-13 11:52:05
"Westschweizer Landmaschinenmuseum","Q3330780",,"http://www.musee-chiblins.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Gingins%20Museum.JPG","https://fr.wikipedia.org/wiki/Mus%C3%A9e_romand_de_la_machine_agricole",,,,8,"6.19075","46.40396",2020-01-13 11:52:05
"Schweizer Orgelmuseum","Q3330805",,"http://www.orgue.ch/",,"https://fr.wikipedia.org/wiki/Mus%C3%A9e_suisse_de_l%27Orgue","nl",,,3,"6.9322","46.35973",2020-01-13 11:52:05
"Musée suisse de la marionnette","Q3330808",,"http://www.marionnette.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20suisse%20de%20la%20Marionnette%202016.jpg","https://fr.wikipedia.org/wiki/Mus%C3%A9e_suisse_de_la_marionnette",,,,6,"7.16779","46.8028",2020-01-13 11:52:05
"Pyromin Museum","Q3330810","Sperrstelle Corbeyrier","http://www.pyromin.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Pyromin%20negatif%20WEB.png","https://fr.wikipedia.org/wiki/Mus%C3%A9e_suisse_de_l%27explosif",,,,12,"6.95369","46.3413",2020-01-13 11:52:05
"Pferdemuseum","Q3330813",,"http://www.muche.ch","http://commons.wikimedia.org/wiki/Special:FilePath/La%20Sarraz-Mus%C3%A9e%20du%20cheval.jpg","https://fr.wikipedia.org/wiki/Mus%C3%A9e_suisse_du_cheval",,,,1,"6.5139","46.6604",2020-01-13 11:52:05
"MHNN","Q3330885","Museum of Natural History of Neuchâtel","http://www.museum-neuchatel.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20dhistoire%20naturelle-1.jpg","https://commons.wikimedia.org/wiki/Category:Museum_of_Natural_History_of_Neuch%C3%A2tel","https://fr.wikipedia.org/wiki/Mus%C3%A9um_d%27histoire_naturelle_de_Neuch%C3%A2tel","https://species.wikimedia.org/wiki/MHNN",,6,"6.93069","46.99295",2020-01-13 11:52:05
"Fort Heldsberg","Q367574","Heldsberg","http://www.festung.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Heldsberg%20Bunker.jpg","https://commons.wikimedia.org/wiki/Category:Heldsberg","https://de.wikipedia.org/wiki/Festung_Heldsberg","https://en.wikipedia.org/wiki/Fort_Heldsberg",,9,"9.643266666","47.443238888",2020-01-13 11:52:05
"Fondazione Ignaz e Mischa Epper","Q3747181",,,,"https://it.wikipedia.org/wiki/Fondazione_Ignaz_e_Mischa_Epper",,,,0,"8.773436","46.150986",2020-01-13 11:52:05
"Afghanistan Museum","Q383147","Afghanistan Museum",,"http://commons.wikimedia.org/wiki/Special:FilePath/Afghanistan-Institut%20Bubendorf.jpg","https://commons.wikimedia.org/wiki/Category:Afghanistan_Museum","https://de.wikipedia.org/wiki/Afghanistan-Museum",,,12,"7.73657","47.45261",2020-01-13 11:52:05
"Basel Historical Museum","Q386286","Historisches Museum Basel","https://www.hmb.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Basel%20Barf%C3%BCsserkirche%20Inneres%2011-05-2008.jpg","ca","es","gsw","https://de.wikipedia.org/wiki/Historisches_Museum_Basel",4,"7.589722222","47.554722222",2020-01-13 11:52:05
"Museo Vela","Q3867651","Casa Museo Vela","http://www.museo-vela.ch","http://commons.wikimedia.org/wiki/Special:FilePath/MuseoVela.jpg","https://it.wikipedia.org/wiki/Museo_Vincenzo_Vela",,,,8,"8.95018","45.86403",2020-01-13 11:52:05
"Malcantone di Curio museum","Q3867915","Malcantone di Curio museum","http://www.museodelmalcantone.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Museo%20del%20malcantone.jpg","https://commons.wikimedia.org/wiki/Category:Malcantone_di_Curio_museum","https://it.wikipedia.org/wiki/Museo_del_Malcantone",,,7,"8.86169","46.00276",2020-01-13 11:52:05
"Fischereimuseum (Caslano)","Q3868103",,"http://www.museodellapesca.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Villa%20carolina.jpg","https://it.wikipedia.org/wiki/Museo_della_pesca_(Caslano)",,,,7,"8.88377","45.96723",2020-01-13 11:52:05
"Ethnographic museum Valle di Muggio","Q3868364","Ethnographic museum Valle di Muggio","http://www.mevm.ch/",,"https://commons.wikimedia.org/wiki/Category:Ethnographic_museum_Valle_di_Muggio","https://it.wikipedia.org/wiki/Museo_etnografico_della_Valle_di_Muggio",,,7,"9.04618","45.89836",2020-01-13 11:52:05
"Einsteinhaus","Q390003","Einsteinhaus Bern","https://www.einstein-bern.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20einstein%20house%20bern.JPG","es","hi","https://commons.wikimedia.org/wiki/Category:Einsteinhaus_Bern","https://de.wikipedia.org/wiki/Einsteinhaus_Bern",9,"7.44997","46.94767",2020-01-13 11:52:05
"Pinacoteca cantonale Giovanni Züst","Q3905095","Pinacoteca cantonale Giovanni Züst","http://www.ti.ch/zuest","http://commons.wikimedia.org/wiki/Special:FilePath/Rancate.jpg","https://commons.wikimedia.org/wiki/Category:Pinacoteca_cantonale_Giovanni_Z%C3%BCst","https://it.wikipedia.org/wiki/Pinacoteca_cantonale_Giovanni_Z%C3%BCst",,,11,"8.96887","45.87174",2020-01-13 11:52:05
"Villa Anatta","Q43269234","Casa Anatta",,"http://commons.wikimedia.org/wiki/Special:FilePath/Ascona%20Monte%20Verit%C3%A0%20Casa%20Anatta%201K4A3756%20%28cropped%29.jpg","https://commons.wikimedia.org/wiki/Category:Casa_Anatta","https://de.wikipedia.org/wiki/Museo_Casa_Anatta","https://it.wikipedia.org/wiki/Villa_Anatta",,1,"8.763055555","46.158194444",2020-01-13 11:52:05
"Tibet Museum (Gruyères)","Q4330125","Tibet Museum (Gruyères)","http://www.tibetmuseum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Buddha%20Sakyamuni%20by%20the%20Tenth%20Karmapa%20Choying%20Dorje.jpg","https://commons.wikimedia.org/wiki/Category:Tibet_Museum_(Gruy%C3%A8res)","https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_Tibet_(Gruy%C3%A8res)","nl",,4,"7.08299","46.58425",2020-01-13 11:52:05
"Swiss Alpine Museum","Q452375","Swiss Alpine Museum","https://www.alpinesmuseum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Alpines%20Museum%20Bern.JPG","https://commons.wikimedia.org/wiki/Category:Swiss_Alpine_Museum","https://de.wikipedia.org/wiki/Alpines_Museum_der_Schweiz","https://en.wikipedia.org/wiki/Swiss_Alpine_Museum","https://fr.wikipedia.org/wiki/Mus%C3%A9e_alpin_suisse",3,"7.448055555","46.944166666",2020-01-13 11:52:05
"Alpineum","Q4735602","Alpineum","http://www.alpineum.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Alpineum.jpg","https://commons.wikimedia.org/wiki/Category:Alpineum","https://de.wikipedia.org/wiki/Alpineum","https://en.wikipedia.org/wiki/Alpineum","zh",1,"8.310394","47.057913",2020-01-13 11:52:05
"Wasserkirche","Q477189","Wasserkirche","https://www.wasserkirche.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Helmhaus-Wasserkirche%20-%20M%C3%BCnsterbr%C3%BCcke%202012-09-26%2016-02-40%20ShiftN.jpg","fy","gsw","https://commons.wikimedia.org/wiki/Category:Wasserkirche","https://de.wikipedia.org/wiki/Wasserkirche",7,"8.5433","47.3696",2020-01-13 11:52:05
"Anatomisches Museum Basel","Q488426","Anatomisches Museum, Basel","https://anatomie.unibas.ch/museum/fr/index.html","http://commons.wikimedia.org/wiki/Special:FilePath/Basel%202012-10-05%20Batch%202%20%2836%29.JPG","gsw","https://commons.wikimedia.org/wiki/Category:Anatomisches_Museum,_Basel","https://de.wikipedia.org/wiki/Anatomisches_Museum_Basel","https://fr.wikipedia.org/wiki/Mus%C3%A9e_anatomique_de_B%C3%A2le",4,"7.579972222","47.56475",2020-01-13 11:52:05
"Blonay–Chamby museum railway","Q502025","Blonay–Chamby Museum Railway",,"http://commons.wikimedia.org/wiki/Special:FilePath/Gare%20de%20blonay.JPG","gsw","https://commons.wikimedia.org/wiki/Blonay%E2%80%93Chamby_Museum_Railway","https://de.wikipedia.org/wiki/Museumsbahn_Blonay%E2%80%93Chamby","https://en.wikipedia.org/wiki/Blonay%E2%80%93Chamby_museum_railway",9,"6.895804","46.46563",2020-01-13 11:52:05
"Dorfmuseum Mumpf","Q52990473",,,,"https://de.wikipedia.org/wiki/Dorfmuseum_Mumpf",,,,5,"7.92224","47.54426",2020-01-13 11:52:05
"Toggenburger Schmiede- und Werkzeugmuseum Bazenheid","Q55503508","Toggenburger Schmiede- und Werkzeugmuseum Bazenheid","https://www.schmiedemuseum.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Bazenheid%20Eingang02.jpg","https://commons.wikimedia.org/wiki/Category:Toggenburger_Schmiede-_und_Werkzeugmuseum_Bazenheid","https://de.wikipedia.org/wiki/Toggenburger_Schmiede-_und_Werkzeugmuseum_Bazenheid",,,3,"9.06347","47.41714",2020-01-13 11:52:05
"library of the Oron castle","Q56219912","Library of the Oron castle",,"http://commons.wikimedia.org/wiki/Special:FilePath/Oron%20panorama%20de%20la%20bibliotheque.jpg","https://commons.wikimedia.org/wiki/Category:Library_of_the_Oron_castle",,,,8,"6.8375","46.574722222",2020-01-13 11:52:05
"Ecomusée Voltaire","Q56220863","Ecomusée Voltaire",,,"https://commons.wikimedia.org/wiki/Category:Ecomus%C3%A9e_Voltaire",,,,10,"6.13631","46.207",2020-01-13 11:52:05
"Museo della Fondazione per il patrimonio storico delle FFS","Q56230779","SBB Historic",,,,,,,9,"8.205867734","47.475405412",2020-01-13 11:52:05
"Blumenstein Museum","Q56230908","Historisches Museum Blumenstein",,,"https://commons.wikimedia.org/wiki/Category:Historisches_Museum_Blumenstein",,,,5,"7.536632","47.216413",2020-01-13 11:52:05
"Orgel- und Harmonium-Museum","Q56770043",,,,"nl",,,,4,"7.72666","47.484684",2020-01-13 11:52:05
"Civic museum Montebello castle","Q56810164","Civic museum Montebello castle","http://www.bellinzonaturismo.ch/it/castelli/montebello.aspx","http://commons.wikimedia.org/wiki/Special:FilePath/Bellinzona%20Montebello.JPG","https://commons.wikimedia.org/wiki/Category:Civic_museum_Montebello_castle",,,,10,"9.02666","46.19128",2020-01-13 11:52:05
"Il Deposito","Q56875822",,"https://www.matasci-vini.ch/",,,,,,13,"8.8984","46.17498",2020-01-13 11:52:05
"Museo d'arte della Svizzera italiana","Q56875825",,"http://www.masilugano.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Le%20LAC%2C%20la%20fa%C3%A7ade%20sud%20%28Lugano%2C%20Suisse%29%20%2821783439458%29.jpg","https://commons.wikimedia.org/wiki/Category:Museo_d%E2%80%99arte_della_Svizzera_italiana","https://de.wikipedia.org/wiki/Museo_d%E2%80%99arte_della_Svizzera_italiana","https://fr.wikipedia.org/wiki/Museo_d%27arte_della_Svizzera_italiana","https://it.wikipedia.org/wiki/MASILugano",9,"8.94807","45.99934",2020-01-13 11:52:05
"Casa Pessina","Q56876201",,"http://museo.mendrisio.ch/it/museo-darte/casa-pessina.html",,,,,,9,"8.95425","45.86304",2020-01-13 11:52:05
"Casorella","Q56876203",,"http://www.locarno.ch/it/servizi-culturali/casorella",,,,,,10,"8.79343","46.16829",2020-01-13 11:52:05
"Spazio Officina","Q56876204",,"http://www.centroculturalechiasso.ch/spazio-officina/",,,,,,10,"9.02706","45.83709",2020-01-13 11:52:05
"Fondazione Ghisla Art Collection","Q56876209",,"http://www.ghisla-art.ch/",,,,,,9,"8.79994","46.16917",2020-01-13 11:52:05
"Infocentro Gottardo Sud SA","Q56876212",,,,,,,,12,"8.93434","46.36798",2020-01-13 11:52:05
"Memorial Room Clay Regazzoni","Q56876225",,"http://www.clayregazzoni.com/",,,,,,1,"8.97402","46.02645",2020-01-13 11:52:05
"Museo d'Arte Sacra di Meride","Q56876231",,"http://museoartesacrameride.ch/",,,,,,3,"8.95357","45.89018",2020-01-13 11:52:05
"Museo del Cioccolato Alprose","Q56876232",,"http://www.alprose.ch/",,,,,,5,"8.87234","45.97405",2020-01-13 11:52:05
"Museo del cioccolato","Q56876303",,"http://www.vallediblenio.ch/cima-norma/",,,,,,10,"8.95205","46.49108",2020-01-13 11:52:05
"Museo del Dazio Grande","Q56876305",,"http://www.daziogrande.ch/it/content/museo",,,,,,5,"8.7567","46.4829",2020-01-13 11:52:05
"Museo della fotografia di Caslano","Q56876312",,,,,,,,6,"8.87617","45.97428",2020-01-13 11:52:05
"Museo della Grappa","Q56876315",,,,,,,,11,"8.83897","45.99091",2020-01-13 11:52:05
"Museo della Memoria","Q56876317",,"https://museodellamemoria.ch/",,,,,,3,"9.0173","46.18058",2020-01-13 11:52:05
"Museo della Tipografia Renato Fontana","Q56876320",,,,,,,,5,"8.96946","46.02804",2020-01-13 11:52:05
"Museo delle dogane svizzero","Q56876321",,"http://www.pwebapps.ezv.admin.ch/apps/zollmuseum/it/index.php",,,,,,11,"9.02114","45.99929",2020-01-13 11:52:05
"Museo di Arte Sacra di Gentilino","Q56876330",,"http://www.stabbondio.ch/index.php/il-complesso-monumentale-di-santabbondio/sala-espositiva-giuseppe-vedovato",,,,,,5,"8.92768","45.98826",2020-01-13 11:52:05
"Museo di civiltà contadina","Q56876332",,"http://www.museoobaldi.ch/",,,,,,3,"9.01093","46.16754",2020-01-13 11:52:05
"Museo d'arte Casa Console","Q56876335",,"http://www.museocasaconsole.ch/",,,,,,11,"10.0584","46.32657",2020-01-13 11:52:05
"Museo Forte Airolo","Q56876337",,"https://www.fort.ch/",,,,,,8,"8.5894","46.52849",2020-01-13 11:52:05
"Museo Forte Ospizio","Q56876338",,"http://www.gotthard-hospiz.ch/",,,,,,7,"8.56936","46.55686",2020-01-13 11:52:05
"Museo dei fossili e minerali","Q56876340",,,,,,,,11,"8.9833","46.4167",2020-01-13 11:52:05
"Museo del fieno selvatico","Q56876360",,"http://www.museovalverzasca.ch/it/21/odro-.aspx",,,,,,6,"8.87898","46.22856",2020-01-13 11:52:05
"Museo degli oggetti del passato","Q56876362",,,,,,,,3,"8.97138","45.90201",2020-01-13 11:52:05
"Museo Rainis e Aspazija","Q56876366",,"http://www.archiviostoricolugano.ch/Museo-Rainis-Aspazija.html",,,,,,3,"8.97725","46.00155",2020-01-13 11:52:05
"Museo Sergio Maina","Q56876368",,"http://www.maina-sergio.ch/",,,,,,1,"8.88267","45.97268",2020-01-13 11:52:05
"Museo Villa Pia","Q56876370",,,,,,,,8,"8.95261","46.02618",2020-01-13 11:52:05
"Archeological site of Tremona Castello","Q56876372","Parco archeologico di Tremona Castello","http://aram-ti.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Parco%20archeologico%20di%20Tremona%20Castello%2005.jpg","https://commons.wikimedia.org/wiki/Category:Parco_archeologico_di_Tremona_Castello","https://it.wikipedia.org/wiki/Parco_archeologico_di_Tremona_Castello",,,13,"8.9596","45.8847",2020-01-13 11:52:05
"Piccolo Museo di Sessa e Monteggio","Q56876620",,,,,,,,13,"8.81072","46.00339",2020-01-13 11:52:05
"Collezione Giancarlo e Danna Olgiati","Q56876626",,,,,,,,12,"8.94816","45.99859",2020-01-13 11:52:05
"Gipsoteca Gianluigi Giudici","Q56876731",,"http://www.fondazionegiudici.com/",,,,,,5,"8.94806","45.99862",2020-01-13 11:52:05
"Casa museo Luigi Rossi","Q56877185","Casa Museo Luigi Rossi","https://www.casamuseoluigirossi.ch/",,"https://commons.wikimedia.org/wiki/Category:Casa_Museo_Luigi_Rossi",,,,9,"8.96388","46.07058",2020-01-13 11:52:05
"Basel Museum of Ancient Art and Ludwig Collection","Q576081","Antikenmuseum Basel und Sammlung Ludwig","http://www.antikenmuseumbasel.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Antikenmuseum%20Basel%202008-03-30.jpg","es","gsw","https://commons.wikimedia.org/wiki/Category:Antikenmuseum_Basel_und_Sammlung_Ludwig","https://de.wikipedia.org/wiki/Antikenmuseum_Basel",10,"7.5933","47.5544",2020-01-13 11:52:05
"International Museum of the Reformation","Q584164","International Museum of the Reformation","http://www.musee-reforme.ch","http://commons.wikimedia.org/wiki/Special:FilePath/CalvinStatue.JPG","https://commons.wikimedia.org/wiki/Category:International_Museum_of_the_Reformation","https://de.wikipedia.org/wiki/Internationales_Museum_der_Reformation","https://fr.wikipedia.org/wiki/Mus%C3%A9e_international_de_la_R%C3%A9forme","https://it.wikipedia.org/wiki/Museo_internazionale_della_Riforma",1,"6.14833","46.20143",2020-01-13 11:52:05
"Basel Paper Mill","Q594378","Basel Paper Mill","http://www.papiermuseum.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Papiermuseum%20Basel%202008%20%2828%29.jpg","es","gsw","https://commons.wikimedia.org/wiki/Category:Basel_Paper_Mill","https://de.wikipedia.org/wiki/Basler_Papierm%C3%BChle",8,"7.604","47.555",2020-01-13 11:52:05
"Olympic Museum","Q598646","Musée Olympique, Lausanne","https://www.olympic.org/museum","http://commons.wikimedia.org/wiki/Special:FilePath/Losanna%2C%20museo%20olimpico%2C%20ext..JPG","ar","ca","da","el",13,"6.633888888","46.508611111",2020-01-13 11:52:05
"Inforama Valle di Lei","Q60480335",,"http://www.khr.ch/aktuell/inforama.html",,,,,,3,"9.45691","46.48385",2020-01-13 11:52:05
"Museum of Witchcraft Switzerland","Q60677707",,,,"https://de.wikipedia.org/wiki/Hexenmuseum_Schweiz",,,,6,"8.1177","47.3363",2020-01-13 11:52:05
"Ortsmuseum Binningen","Q61010237",,"http://www.ortsmuseum-binningen.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Ortsmuseum%20Binningen%2C%20Baselland.jpg","ru",,,,3,"7.572737","47.543301",2020-01-13 11:52:05
"Kunsthalle Bern","Q612774","Kunsthalle Bern","https://www.kunsthalle-bern.ch","http://commons.wikimedia.org/wiki/Special:FilePath/KunsthalleBern.JPG","br","cs","https://commons.wikimedia.org/wiki/Category:Kunsthalle_Bern","https://de.wikipedia.org/wiki/Kunsthalle_Bern",0,"7.44939","46.94428",2020-01-13 11:52:05
"Kunsthalle Basel","Q614652","Kunsthalle Basel","http://www.kunsthallebasel.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Kunsthalle%20Basel%202008-03-30.jpg","br","es","gsw","https://commons.wikimedia.org/wiki/Category:Kunsthalle_Basel",9,"7.590833","47.553889",2020-01-13 11:52:05
"WAGI Museum Schlieren","Q61968416",,,,"https://commons.wikimedia.org/wiki/Category:WAGI_Museum_Schlieren","https://de.wikipedia.org/wiki/WAGI_Museum_Schlieren",,,5,"8.4571","47.3994",2020-01-13 11:52:05
"Biedermannhaus","Q63088604","Biedermannhaus",,"http://commons.wikimedia.org/wiki/Special:FilePath/Biedermannhaus.jpg","https://commons.wikimedia.org/wiki/Category:Biedermannhaus","https://de.wikipedia.org/wiki/Biedermann-Haus",,,5,"9.547849","47.232759",2020-01-13 11:52:05
"Shedhalle Zürich","Q63243398",,,,"https://de.wikipedia.org/wiki/Shedhalle_Z%C3%BCrich",,,,12,"8.536667","47.343333",2020-01-13 11:52:05
"Pavillon Le Corbusier","Q638236","Centre Le Corbusier","https://www.pavillon-le-corbusier.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/7293%20-%20Z%C3%BCrich%20-%20Le%20Corbusier%20-%20Heidi%20Weber%20Museum.JPG","ar","https://commons.wikimedia.org/wiki/Category:Centre_Le_Corbusier","https://de.wikipedia.org/wiki/Centre_Le_Corbusier","https://en.wikipedia.org/wiki/Pavillon_Le_Corbusier",2,"8.551119444","47.35635",2020-01-13 11:52:05
"Museum of Cultures","Q639818","Museum der Kulturen, Basel","http://www.mkb.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/MuseumderKulturen%20Basel%2003.jpg","es","gsw","https://commons.wikimedia.org/wiki/Category:Museum_der_Kulturen,_Basel","https://de.wikipedia.org/wiki/Museum_der_Kulturen_Basel",4,"7.590833333","47.557222222",2020-01-13 11:52:05
"Albula Railway Museum","Q64210930","Bahnmuseum Albula","https://www.bahnmuseum-albula.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Albula.Railway.Museum.JPG","https://commons.wikimedia.org/wiki/Category:Bahnmuseum_Albula","https://en.wikipedia.org/wiki/Albula_Railway_Museum",,,1,"9.7466","46.6309",2020-01-13 11:52:05
"Nyon Roman Museum","Q643983","Nyon Roman Museum","http://www.mrn.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20romain%20de%20Nyon%2013.jpg","https://commons.wikimedia.org/wiki/Category:Nyon_Roman_Museum","https://fr.wikipedia.org/wiki/Mus%C3%A9e_romain_de_Nyon","pt","ru",10,"6.2405","46.3816",2020-01-13 11:52:05
"Lake Geneva Museum","Q644296","Lake Geneva Museum","http://www.museeduleman.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20du%20Leman%2017.jpg","es","https://commons.wikimedia.org/wiki/Category:Lake_Geneva_Museum","https://en.wikipedia.org/wiki/Lake_Geneva_Museum","https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_L%C3%A9man",1,"6.2402","46.38",2020-01-13 11:52:05
"Walsermuseum Triesenberg","Q64718187","Walsermuseum Triesenberg",,,"https://commons.wikimedia.org/wiki/Category:Walsermuseum_Triesenberg","https://de.wikipedia.org/wiki/Walsermuseum_Triesenberg",,,10,"9.542945","47.118486",2020-01-13 11:52:05
"The Winterthur Museum of Art","Q650299","Kunstmuseum Winterthur","http://www.kmw.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Winterthur%20-%20Kunstmuseum%2C%20Winterthurer%20Bibliotheken%2C%20Sondersammlungen%20sowie%20Naturwissenschaftliche%20Sammlungen%2C%20Museumstrasse%2052%202011-09-08%2015-56-46%20ShiftN.jpg","ba","fa","https://commons.wikimedia.org/wiki/Category:Kunstmuseum_Winterthur","https://de.wikipedia.org/wiki/Kunst_Museum_Winterthur_%E2%80%93_Beim_Stadthaus",4,"8.730277777","47.501388888",2020-01-13 11:52:05
"Ackerhus","Q65923268","Ackerhus","https://ackerhus.ch/","http://commons.wikimedia.org/wiki/Special:FilePath/Ackerhus%20mit%20Anbau.jpg","gsw","https://commons.wikimedia.org/wiki/Category:Ackerhus","https://de.wikipedia.org/wiki/Ackerhaus",,12,"9.122388888","47.267333333",2020-01-13 11:52:05
"Natural History Museum of Geneva","Q663025","Muséum d'histoire naturelle de Genève","https://www.ville-ge.ch/mhng/index.php","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9um%20d%27histoire%20naturelle%20de%20Gen%C3%A8ve%20-%20vue%20a%C3%A9rienne.jpg","ca","eo","es","https://commons.wikimedia.org/wiki/Category:Mus%C3%A9um_d%27histoire_naturelle_de_Gen%C3%A8ve",5,"6.1583","46.1989",2020-01-13 11:52:05
"Museum of Cultures","Q665206","Museo delle Culture","http://www.musec.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%27Art%20moderne%20de%20Lugano%2003.JPG","https://commons.wikimedia.org/wiki/Category:Museo_delle_Culture","https://de.wikipedia.org/wiki/Museo_delle_Culture","https://en.wikipedia.org/wiki/Museum_of_Cultures_(Lugano)","https://fr.wikipedia.org/wiki/Museo_delle_Culture",1,"8.946833333","45.996444444",2020-01-13 11:52:05
"Lucerne Culture and Congress Centre","Q665311","Kultur- und Kongresszentrum Luzern","http://www.kkl-luzern.ch","http://commons.wikimedia.org/wiki/Special:FilePath/6345%20-%20Luzern%20-%20KKL%20viewed%20from%20Schirmerturm.JPG","es","https://commons.wikimedia.org/wiki/Category:Kultur-_und_Kongresszentrum_Luzern","https://de.wikipedia.org/wiki/Kultur-_und_Kongresszentrum_Luzern","https://en.wikipedia.org/wiki/Lucerne_Culture_and_Congress_Centre",0,"8.312122","47.0506",2020-01-13 11:52:05
"Ortsmuseum St. Antönien","Q66553338",,,"http://commons.wikimedia.org/wiki/Special:FilePath/St.%20Ant%C3%B6nien%20Ortsmuseum.jpg","https://commons.wikimedia.org/wiki/Category:Ortsmuseum_St._Ant%C3%B6nien","https://de.wikipedia.org/wiki/Ortsmuseum_St._Ant%C3%B6nien",,,6,"9.8137","46.9697",2020-01-13 11:52:05
"Museum of Contemporary Art","Q665622","Museum für Gegenwartskunst, Basel","http://www.kunstmuseumbasel.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Basel%202012-10-06%20Batch%20Part%205%20%28101%29.JPG","es","gsw","he","https://commons.wikimedia.org/wiki/Category:Museum_f%C3%BCr_Gegenwartskunst,_Basel",6,"7.60138","47.5546",2020-01-13 11:52:05
"Foundation E.G. Bührle Collection","Q666331","Sammlung E.G. Bührle","http://www.buehrle.ch","http://commons.wikimedia.org/wiki/Special:FilePath/Sammlung%20B%C3%BChrle.jpg","es","https://commons.wikimedia.org/wiki/Category:Sammlung_E.G._B%C3%BChrle","https://de.wikipedia.org/wiki/Stiftung_Sammlung_E._G._B%C3%BChrle","https://en.wikipedia.org/wiki/Foundation_E.G._B%C3%BChrle",9,"8.561667","47.353056",2020-01-13 11:52:05
"Schaulager","Q666572","Schaulager","https://www.schaulager.org/","http://commons.wikimedia.org/wiki/Special:FilePath/Basel%20schalulager%20240705.jpg","es","gsw","https://commons.wikimedia.org/wiki/Category:Schaulager","https://de.wikipedia.org/wiki/Schaulager",13,"7.610277777","47.528333333",2020-01-13 11:52:05
"Bodmer Foundation","Q667858","Fondation Martin Bodmer","http://www.fondationbodmer.org","http://commons.wikimedia.org/wiki/Special:FilePath/Bodmer%20Cologny%204.jpg","ca","es","he","https://de.wikipedia.org/wiki/Bibliotheca_Bodmeriana",13,"6.1806","46.2153",2020-01-13 11:52:05
"Museum of Design","Q668213","Museum Bellerive","http://www.museum-gestaltung.ch","http://commons.wikimedia.org/wiki/Special:FilePath/MfGZ%20from%20scaffold.jpg","https://commons.wikimedia.org/wiki/Category:Museum_f%C3%BCr_Gestaltung","https://de.wikipedia.org/wiki/Museum_f%C3%BCr_Gestaltung_Z%C3%BCrich","https://en.wikipedia.org/wiki/Museum_of_Design,_Z%C3%BCrich","https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_design_de_Zurich",12,"8.5364","47.3828",2020-01-13 11:52:05
"Rietberg Museum","Q668300","Museum Rietberg","https://rietberg.ch/fr/","http://commons.wikimedia.org/wiki/Special:FilePath/Zuerich%20Villa%20Wesendonck.jpg","ar","es","fa","https://commons.wikimedia.org/wiki/Category:Museum_Rietberg",12,"8.5304","47.3589",2020-01-13 11:52:05
